,algo,mean_test_score,std_test_score,params
17,randomforest,0.7738649215635777,0.006158690918773846,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 10, 'n_estimators': 70, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
18,randomforest,0.7735017983128215,0.006610784694127651,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 10, 'n_estimators': 80, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
19,randomforest,0.7752957856823026,0.006020967983405306,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 10, 'n_estimators': 90, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
20,randomforest,0.7748478263705942,0.006575123393515191,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 10, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
21,randomforest,0.7743544442081498,0.0069120654892032745,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 10, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
22,randomforest,0.7645027031065317,0.008094594792184944,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 15, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
23,randomforest,0.7660332055335165,0.007369190800927262,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 15, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
24,randomforest,0.7703121668825877,0.00692217165534192,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 15, 'n_estimators': 30, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
25,randomforest,0.7692356903516233,0.007030841920460759,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 15, 'n_estimators': 40, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
26,randomforest,0.7695236783584417,0.0069817805263736295,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 15, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
27,randomforest,0.7705402970992115,0.007178559340186297,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 15, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
28,randomforest,0.7738633977808276,0.0061618203680448135,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 15, 'n_estimators': 70, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
29,randomforest,0.7735097172079047,0.006611893290042545,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 15, 'n_estimators': 80, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
30,randomforest,0.7752994696266585,0.006024728266775375,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 15, 'n_estimators': 90, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
31,randomforest,0.774853303587732,0.006576876470870718,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 15, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
32,randomforest,0.7743593583981816,0.006914433656919389,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 15, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
33,randomforest,0.764502617439522,0.008094132740815491,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 20, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
34,randomforest,0.7659578127691807,0.007360173283596263,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 20, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
35,randomforest,0.7703096216254561,0.00691899502622837,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 20, 'n_estimators': 30, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
36,randomforest,0.769236468075842,0.0070274183970117044,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 20, 'n_estimators': 40, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
37,randomforest,0.7695109086335032,0.00698657528770231,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 20, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
38,randomforest,0.7704954139086413,0.0071714649917764325,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 20, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
39,randomforest,0.7738228835464345,0.006162914849077473,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 20, 'n_estimators': 70, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
40,randomforest,0.7734626619855093,0.006614577391141782,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 20, 'n_estimators': 80, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
41,randomforest,0.7752399253511101,0.006026649181494057,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 20, 'n_estimators': 90, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
42,randomforest,0.7748176910283535,0.006571221837619518,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 20, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
43,randomforest,0.7743484114162416,0.006906991963536248,"{'max_depth': 2, 'max_features': 'auto', 'min_samples_leaf': 20, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
44,randomforest,0.7645055359377549,0.008092068367224606,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
45,randomforest,0.7660437733606151,0.007382535249643641,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
46,randomforest,0.770318555065671,0.0069391046190234885,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 30, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
47,randomforest,0.7692365573514878,0.007049082951105794,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 40, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
48,randomforest,0.7695170387145701,0.0070109880839422465,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
49,randomforest,0.7705234124413501,0.007153529426558671,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
50,randomforest,0.7738860394217365,0.006188089263680579,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 70, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
51,randomforest,0.7735227985103099,0.006631757792303728,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 80, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
52,randomforest,0.7753151025514796,0.0060585410768800784,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 90, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
53,randomforest,0.7748590922466868,0.006593237677388441,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
54,randomforest,0.7743682927925855,0.006925225835340894,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
55,randomforest,0.7645106946147282,0.008100635497091254,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
56,randomforest,0.7660357571364217,0.00737005659359896,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
57,randomforest,0.7703136170107004,0.006923711712517817,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 30, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
58,randomforest,0.7692373546491187,0.007028841558190372,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 40, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
59,randomforest,0.7695246084815615,0.00697874961370769,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
60,randomforest,0.770538865163864,0.00717506980109902,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
61,randomforest,0.7738649215635777,0.006158690918773846,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 70, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
62,randomforest,0.7735017983128215,0.006610784694127651,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 80, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
63,randomforest,0.7752957856823026,0.006020967983405306,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 90, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
64,randomforest,0.7748478263705942,0.006575123393515191,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
65,randomforest,0.7743544442081498,0.0069120654892032745,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
66,randomforest,0.7645027031065317,0.008094594792184944,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
67,randomforest,0.7660332055335165,0.007369190800927262,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
68,randomforest,0.7703121668825877,0.00692217165534192,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'n_estimators': 30, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
69,randomforest,0.7692356903516233,0.007030841920460759,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'n_estimators': 40, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
70,randomforest,0.7695236783584417,0.0069817805263736295,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
71,randomforest,0.7705402970992115,0.007178559340186297,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
72,randomforest,0.7738633977808276,0.0061618203680448135,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'n_estimators': 70, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
73,randomforest,0.7735097172079047,0.006611893290042545,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'n_estimators': 80, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
74,randomforest,0.7752994696266585,0.006024728266775375,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'n_estimators': 90, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
75,randomforest,0.774853303587732,0.006576876470870718,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
76,randomforest,0.7743593583981816,0.006914433656919389,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
77,randomforest,0.764502617439522,0.008094132740815491,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
78,randomforest,0.7659578127691807,0.007360173283596263,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
79,randomforest,0.7703096216254561,0.00691899502622837,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 30, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
80,randomforest,0.769236468075842,0.0070274183970117044,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 40, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
81,randomforest,0.7695109086335032,0.00698657528770231,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
82,randomforest,0.7704954139086413,0.0071714649917764325,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
83,randomforest,0.7738228835464345,0.006162914849077473,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 70, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
84,randomforest,0.7734626619855093,0.006614577391141782,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 80, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
85,randomforest,0.7752399253511101,0.006026649181494057,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 90, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
86,randomforest,0.7748176910283535,0.006571221837619518,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
87,randomforest,0.7743484114162416,0.006906991963536248,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
88,randomforest,0.7556717933291861,0.0077235041428800125,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 5, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
89,randomforest,0.7558605291722277,0.007622838270266108,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 5, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
90,randomforest,0.7560543026394174,0.0074409217248749045,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 5, 'n_estimators': 30, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
91,randomforest,0.7561197453056264,0.007391766128373841,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 5, 'n_estimators': 40, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
92,randomforest,0.7563117189554333,0.0072922377990046845,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 5, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
93,randomforest,0.7563090509684455,0.007292647718317116,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 5, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
94,randomforest,0.7564777320924031,0.007146279614228841,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 5, 'n_estimators': 70, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
95,randomforest,0.7564763063448813,0.007137501090302365,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 5, 'n_estimators': 80, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
96,randomforest,0.7564762941067371,0.007137475541639882,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 5, 'n_estimators': 90, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
97,randomforest,0.7563969664556965,0.007176910963136753,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 5, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
98,randomforest,0.7565477648682389,0.006916247875877227,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 5, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
99,randomforest,0.7556717933291861,0.0077235041428800125,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 10, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
100,randomforest,0.7558605291722277,0.007622838270266108,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 10, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
101,randomforest,0.7560543026394174,0.0074409217248749045,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 10, 'n_estimators': 30, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
102,randomforest,0.7561197453056264,0.007391766128373841,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 10, 'n_estimators': 40, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
103,randomforest,0.7563117189554333,0.0072922377990046845,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 10, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
104,randomforest,0.7563090509684455,0.007292647718317116,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 10, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
105,randomforest,0.7564777320924031,0.007146279614228841,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 10, 'n_estimators': 70, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
106,randomforest,0.7564763063448813,0.007137501090302365,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 10, 'n_estimators': 80, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
107,randomforest,0.7564762941067371,0.007137475541639882,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 10, 'n_estimators': 90, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
108,randomforest,0.7563969664556965,0.007176910963136753,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 10, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
109,randomforest,0.7565477648682389,0.006916247875877227,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 10, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
110,randomforest,0.7556717933291861,0.0077235041428800125,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 15, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
111,randomforest,0.7558605291722277,0.007622838270266108,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 15, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
112,randomforest,0.7560543026394174,0.0074409217248749045,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 15, 'n_estimators': 30, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
113,randomforest,0.7561197453056264,0.007391766128373841,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 15, 'n_estimators': 40, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
114,randomforest,0.7563117189554333,0.0072922377990046845,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 15, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
115,randomforest,0.7563090509684455,0.007292647718317116,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 15, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
116,randomforest,0.7564777320924031,0.007146279614228841,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 15, 'n_estimators': 70, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
117,randomforest,0.7564763063448813,0.007137501090302365,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 15, 'n_estimators': 80, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
118,randomforest,0.7564762941067371,0.007137475541639882,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 15, 'n_estimators': 90, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
119,randomforest,0.7563969664556965,0.007176910963136753,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 15, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
120,randomforest,0.7565477648682389,0.006916247875877227,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 15, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
121,randomforest,0.7556717933291861,0.0077235041428800125,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 20, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
122,randomforest,0.7558605291722277,0.007622838270266108,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 20, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
123,randomforest,0.7560543026394174,0.0074409217248749045,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 20, 'n_estimators': 30, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
124,randomforest,0.7561197453056264,0.007391766128373841,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 20, 'n_estimators': 40, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
125,randomforest,0.7563117189554333,0.0072922377990046845,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 20, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
126,randomforest,0.7563090509684455,0.007292647718317116,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 20, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
127,randomforest,0.7564777320924031,0.007146279614228841,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 20, 'n_estimators': 70, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
128,randomforest,0.7564763063448813,0.007137501090302365,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 20, 'n_estimators': 80, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
129,randomforest,0.7564762941067371,0.007137475541639882,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 20, 'n_estimators': 90, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
130,randomforest,0.7563969664556965,0.007176910963136753,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 20, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
131,randomforest,0.7565477648682389,0.006916247875877227,"{'max_depth': 2, 'max_features': None, 'min_samples_leaf': 20, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
132,randomforest,0.7731832677973954,0.005625417115878078,"{'max_depth': 3, 'max_features': 'auto', 'min_samples_leaf': 5, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
133,randomforest,0.7822492881856069,0.007512317128988197,"{'max_depth': 3, 'max_features': 'auto', 'min_samples_leaf': 5, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
134,randomforest,0.7807454825762677,0.0066595862231942525,"{'max_depth': 3, 'max_features': 'auto', 'min_samples_leaf': 5, 'n_estimators': 30, 'n_jobs': -1, 'random_state': 42, 'warm_start': True}"
